,Constituency_No,Party,Vote_Share_2016,Vote_Share_2021,Incumbent_2016,Incumbent_2021,Turncoat_2016,Turncoat_2021,Recontest_2016,Recontest_2021,Winner_2016,Winner_2021
8073,88,IND,0.15359693398789004,0.04293073840870063,False,False,False,False,False,True,False,False
8074,88,IND,0.15359693398789004,0.03646804660524032,False,False,False,False,False,False,False,False
8075,88,IND,0.15359693398789004,0.03139021733109293,False,False,False,False,False,False,False,False
8076,88,IND,0.15359693398789004,0.026312388056945548,False,False,False,False,False,False,False,False
8077,88,IND,0.15359693398789004,0.01661835035175508,False,False,False,False,False,False,False,False
8078,88,IND,0.10815989885320873,0.14541056557785698,False,False,False,False,False,False,False,False
8079,88,IND,0.10815989885320873,0.11125062318813818,False,False,False,False,False,False,False,False
8080,88,IND,0.10815989885320873,0.10709603560019942,False,False,False,False,False,False,False,False
8081,88,IND,0.10815989885320873,0.10247982716915635,False,False,False,False,False,False,False,False
8082,88,IND,0.10815989885320873,0.09740199789500895,False,False,False,False,False,False,False,False
8083,88,IND,0.10815989885320873,0.0881695810329228,False,False,False,False,False,False,False,False
8084,88,IND,0.10815989885320873,0.06093395128976863,False,False,False,False,False,False,False,False
8085,88,IND,0.10815989885320873,0.059549088760455705,False,False,False,False,False,True,False,False
8086,88,IND,0.10815989885320873,0.0590874679173514,False,False,False,False,False,False,False,False
8087,88,IND,0.10815989885320873,0.05539450117251694,False,False,False,False,False,False,False,False
8088,88,IND,0.10815989885320873,0.050778292741473864,False,False,False,False,False,False,False,False
8089,88,IND,0.10815989885320873,0.04847018852595232,False,False,False,False,False,False,False,False
8090,88,IND,0.10815989885320873,0.04293073840870063,False,False,False,False,False,True,False,False
8091,88,IND,0.10815989885320873,0.03646804660524032,False,False,False,False,False,False,False,False
8092,88,IND,0.10815989885320873,0.03139021733109293,False,False,False,False,False,False,False,False
8093,88,IND,0.10815989885320873,0.026312388056945548,False,False,False,False,False,False,False,False
8094,88,IND,0.10815989885320873,0.01661835035175508,False,False,False,False,False,False,False,False
8095,88,IND,0.08642914291923073,0.14541056557785698,False,False,False,False,False,False,False,False
8096,88,IND,0.08642914291923073,0.11125062318813818,False,False,False,False,False,False,False,False
8097,88,IND,0.08642914291923073,0.10709603560019942,False,False,False,False,False,False,False,False
8098,88,IND,0.08642914291923073,0.10247982716915635,False,False,False,False,False,False,False,False
8099,88,IND,0.08642914291923073,0.09740199789500895,False,False,False,False,False,False,False,False
8100,88,IND,0.08642914291923073,0.0881695810329228,False,False,False,False,False,False,False,False
8101,88,IND,0.08642914291923073,0.06093395128976863,False,False,False,False,False,False,False,False
8102,88,IND,0.08642914291923073,0.059549088760455705,False,False,False,False,False,True,False,False
8103,88,IND,0.08642914291923073,0.0590874679173514,False,False,False,False,False,False,False,False
8104,88,IND,0.08642914291923073,0.05539450117251694,False,False,False,False,False,False,False,False
8105,88,IND,0.08642914291923073,0.050778292741473864,False,False,False,False,False,False,False,False
8106,88,IND,0.08642914291923073,0.04847018852595232,False,False,False,False,False,False,False,False
8107,88,IND,0.08642914291923073,0.04293073840870063,False,False,False,False,False,True,False,False
8108,88,IND,0.08642914291923073,0.03646804660524032,False,False,False,False,False,False,False,False
8109,88,IND,0.08642914291923073,0.03139021733109293,False,False,False,False,False,False,False,False
8110,88,IND,0.08642914291923073,0.026312388056945548,False,False,False,False,False,False,False,False
8111,88,IND,0.08642914291923073,0.01661835035175508,False,False,False,False,False,False,False,False
8112,88,IND,0.06864943351870327,0.14541056557785698,False,False,False,False,False,False,False,False
8113,88,IND,0.06864943351870327,0.11125062318813818,False,False,False,False,False,False,False,False
8114,88,IND,0.06864943351870327,0.10709603560019942,False,False,False,False,False,False,False,False
8115,88,IND,0.06864943351870327,0.10247982716915635,False,False,False,False,False,False,False,False
8116,88,IND,0.06864943351870327,0.09740199789500895,False,False,False,False,False,False,False,False
8117,88,IND,0.06864943351870327,0.0881695810329228,False,False,False,False,False,False,False,False
8118,88,IND,0.06864943351870327,0.06093395128976863,False,False,False,False,False,False,False,False
8119,88,IND,0.06864943351870327,0.059549088760455705,False,False,False,False,False,True,False,False
8120,88,IND,0.06864943351870327,0.0590874679173514,False,False,False,False,False,False,False,False
8121,88,IND,0.06864943351870327,0.05539450117251694,False,False,False,False,False,False,False,False
8122,88,IND,0.06864943351870327,0.050778292741473864,False,False,False,False,False,False,False,False
8123,88,IND,0.06864943351870327,0.04847018852595232,False,False,False,False,False,False,False,False
8124,88,IND,0.06864943351870327,0.04293073840870063,False,False,False,False,False,True,False,False
8125,88,IND,0.06864943351870327,0.03646804660524032,False,False,False,False,False,False,False,False
8126,88,IND,0.06864943351870327,0.03139021733109293,False,False,False,False,False,False,False,False
8127,88,IND,0.06864943351870327,0.026312388056945548,False,False,False,False,False,False,False,False
8128,88,IND,0.06864943351870327,0.01661835035175508,False,False,False,False,False,False,False,False
8129,88,IND,0.04642479676804394,0.14541056557785698,False,False,False,False,False,False,False,False
8130,88,IND,0.04642479676804394,0.11125062318813818,False,False,False,False,False,False,False,False
8131,88,IND,0.04642479676804394,0.10709603560019942,False,False,False,False,False,False,False,False
8132,88,IND,0.04642479676804394,0.10247982716915635,False,False,False,False,False,False,False,False
8133,88,IND,0.04642479676804394,0.09740199789500895,False,False,False,False,False,False,False,False
8134,88,IND,0.04642479676804394,0.0881695810329228,False,False,False,False,False,False,False,False
8135,88,IND,0.04642479676804394,0.06093395128976863,False,False,False,False,False,False,False,False
8136,88,IND,0.04642479676804394,0.059549088760455705,False,False,False,False,False,True,False,False
8137,88,IND,0.04642479676804394,0.0590874679173514,False,False,False,False,False,False,False,False
8138,88,IND,0.04642479676804394,0.05539450117251694,False,False,False,False,False,False,False,False
8139,88,IND,0.04642479676804394,0.050778292741473864,False,False,False,False,False,False,False,False
8140,88,IND,0.04642479676804394,0.04847018852595232,False,False,False,False,False,False,False,False
8141,88,IND,0.04642479676804394,0.04293073840870063,False,False,False,False,False,True,False,False
8142,88,IND,0.04642479676804394,0.03646804660524032,False,False,False,False,False,False,False,False
8143,88,IND,0.04642479676804394,0.03139021733109293,False,False,False,False,False,False,False,False
8144,88,IND,0.04642479676804394,0.026312388056945548,False,False,False,False,False,False,False,False
8145,88,IND,0.04642479676804394,0.01661835035175508,False,False,False,False,False,False,False,False
8146,88,RPI(A),0.1313722972372307,0.0,False,0,False,0,False,0,False,0
8147,88,VTK,0.08494750046918678,0.0,False,0,False,0,False,0,False,0
8148,89,DMK,45.13762902721301,46.16752974661027,False,True,False,False,True,True,True,True
8149,89,ADMK,39.99061620269002,42.41807328932284,False,True,False,False,False,True,False,False
8150,89,PMK,4.1575435303930774,0.0,False,0,False,0,False,0,False,0
8151,89,BJP,3.0872693149827963,0.0,False,0,True,0,False,0,False,0
8152,89,TMC(M),2.1671358565321657,0.0,False,0,False,0,False,0,False,0
8153,89,NOTA,2.0899801897612345,0.7604656678657549,0,0,0,0,0,0,False,False
8154,89,NTK,1.018663330205401,4.029628019132703,False,False,False,False,False,False,False,False
8155,89,IND,0.764258158690439,0.10524963434399336,False,False,False,False,False,False,False,False
8156,89,IND,0.764258158690439,0.10277898565047237,False,False,False,False,False,False,False,False
8157,89,IND,0.764258158690439,0.08746096375064237,False,False,False,False,False,False,False,False
8158,89,IND,0.764258158690439,0.08251966636360043,False,False,False,False,False,False,False,False
8159,89,IND,0.764258158690439,0.03607147092540617,False,False,False,False,False,False,False,False
8160,89,IND,0.764258158690439,0.031130173538364232,False,False,False,False,False,False,False,False
8161,89,IND,0.764258158690439,0.02470648693520971,False,False,False,False,False,False,False,False
8162,89,IND,0.764258158690439,0.02223583824168874,False,False,False,False,False,False,False,False
8163,89,IND,0.764258158690439,0.013341502945013241,False,False,False,False,False,False,False,False
8164,89,IND,0.20905015118340112,0.10524963434399336,False,False,False,False,False,False,False,False
8165,89,IND,0.20905015118340112,0.10277898565047237,False,False,False,False,False,False,False,False
8166,89,IND,0.20905015118340112,0.08746096375064237,False,False,False,False,False,False,False,False
8167,89,IND,0.20905015118340112,0.08251966636360043,False,False,False,False,False,False,False,False
8168,89,IND,0.20905015118340112,0.03607147092540617,False,False,False,False,False,False,False,False
8169,89,IND,0.20905015118340112,0.031130173538364232,False,False,False,False,False,False,False,False
8170,89,IND,0.20905015118340112,0.02470648693520971,False,False,False,False,False,False,False,False
8171,89,IND,0.20905015118340112,0.02223583824168874,False,False,False,False,False,False,False,False
8172,89,IND,0.20905015118340112,0.013341502945013241,False,False,False,False,False,False,False,False
8173,89,IND,0.1793347930351371,0.10524963434399336,False,False,False,False,False,False,False,False
8174,89,IND,0.1793347930351371,0.10277898565047237,False,False,False,False,False,False,False,False
8175,89,IND,0.1793347930351371,0.08746096375064237,False,False,False,False,False,False,False,False
8176,89,IND,0.1793347930351371,0.08251966636360043,False,False,False,False,False,False,False,False
8177,89,IND,0.1793347930351371,0.03607147092540617,False,False,False,False,False,False,False,False
8178,89,IND,0.1793347930351371,0.031130173538364232,False,False,False,False,False,False,False,False
8179,89,IND,0.1793347930351371,0.02470648693520971,False,False,False,False,False,False,False,False
8180,89,IND,0.1793347930351371,0.02223583824168874,False,False,False,False,False,False,False,False
8181,89,IND,0.1793347930351371,0.013341502945013241,False,False,False,False,False,False,False,False
8182,89,IND,0.12980919612136377,0.10524963434399336,False,False,False,False,False,False,False,False
8183,89,IND,0.12980919612136377,0.10277898565047237,False,False,False,False,False,False,False,False
8184,89,IND,0.12980919612136377,0.08746096375064237,False,False,False,False,False,False,False,False
8185,89,IND,0.12980919612136377,0.08251966636360043,False,False,False,False,False,False,False,False
8186,89,IND,0.12980919612136377,0.03607147092540617,False,False,False,False,False,False,False,False
8187,89,IND,0.12980919612136377,0.031130173538364232,False,False,False,False,False,False,False,False
8188,89,IND,0.12980919612136377,0.02470648693520971,False,False,False,False,False,False,False,False
8189,89,IND,0.12980919612136377,0.02223583824168874,False,False,False,False,False,False,False,False
8190,89,IND,0.12980919612136377,0.013341502945013241,False,False,False,False,False,False,False,False
8191,89,IND,0.04066312167657179,0.10524963434399336,False,False,False,False,False,False,False,False
8192,89,IND,0.04066312167657179,0.10277898565047237,False,False,False,False,False,False,False,False
8193,89,IND,0.04066312167657179,0.08746096375064237,False,False,False,False,False,False,False,False
8194,89,IND,0.04066312167657179,0.08251966636360043,False,False,False,False,False,False,False,False
8195,89,IND,0.04066312167657179,0.03607147092540617,False,False,False,False,False,False,False,False
8196,89,IND,0.04066312167657179,0.031130173538364232,False,False,False,False,False,False,False,False
8197,89,IND,0.04066312167657179,0.02470648693520971,False,False,False,False,False,False,False,False
8198,89,IND,0.04066312167657179,0.02223583824168874,False,False,False,False,False,False,False,False
8199,89,IND,0.04066312167657179,0.013341502945013241,False,False,False,False,False,False,False,False
8200,89,IND,0.03492857887602961,0.10524963434399336,False,False,False,False,False,False,False,False
8201,89,IND,0.03492857887602961,0.10277898565047237,False,False,False,False,False,False,False,False
8202,89,IND,0.03492857887602961,0.08746096375064237,False,False,False,False,False,False,False,False
8203,89,IND,0.03492857887602961,0.08251966636360043,False,False,False,False,False,False,False,False
8204,89,IND,0.03492857887602961,0.03607147092540617,False,False,False,False,False,False,False,False
8205,89,IND,0.03492857887602961,0.031130173538364232,False,False,False,False,False,False,False,False
8206,89,IND,0.03492857887602961,0.02470648693520971,False,False,False,False,False,False,False,False
8207,89,IND,0.03492857887602961,0.02223583824168874,False,False,False,False,False,False,False,False
8208,89,IND,0.03492857887602961,0.013341502945013241,False,False,False,False,False,False,False,False
8209,89,IND,0.029715358148263996,0.10524963434399336,False,False,False,False,False,False,False,False
8210,89,IND,0.029715358148263996,0.10277898565047237,False,False,False,False,False,False,False,False
8211,89,IND,0.029715358148263996,0.08746096375064237,False,False,False,False,False,False,False,False
8212,89,IND,0.029715358148263996,0.08251966636360043,False,False,False,False,False,False,False,False
8213,89,IND,0.029715358148263996,0.03607147092540617,False,False,False,False,False,False,False,False
8214,89,IND,0.029715358148263996,0.031130173538364232,False,False,False,False,False,False,False,False
8215,89,IND,0.029715358148263996,0.02470648693520971,False,False,False,False,False,False,False,False
8216,89,IND,0.029715358148263996,0.02223583824168874,False,False,False,False,False,False,False,False
8217,89,IND,0.029715358148263996,0.013341502945013241,False,False,False,False,False,False,False,False
8218,89,IND,0.027630069857157755,0.10524963434399336,False,False,False,False,False,False,False,False
8219,89,IND,0.027630069857157755,0.10277898565047237,False,False,False,False,False,False,False,False
8220,89,IND,0.027630069857157755,0.08746096375064237,False,False,False,False,False,False,False,False
8221,89,IND,0.027630069857157755,0.08251966636360043,False,False,False,False,False,False,False,False
8222,89,IND,0.027630069857157755,0.03607147092540617,False,False,False,False,False,False,False,False
8223,89,IND,0.027630069857157755,0.031130173538364232,False,False,False,False,False,False,False,False
8224,89,IND,0.027630069857157755,0.02470648693520971,False,False,False,False,False,False,False,False
8225,89,IND,0.027630069857157755,0.02223583824168874,False,False,False,False,False,False,False,False
8226,89,IND,0.027630069857157755,0.013341502945013241,False,False,False,False,False,False,False,False
8227,89,IND,0.016160984256073402,0.10524963434399336,False,False,False,False,False,False,False,False
8228,89,IND,0.016160984256073402,0.10277898565047237,False,False,False,False,False,False,False,False
8229,89,IND,0.016160984256073402,0.08746096375064237,False,False,False,False,False,False,False,False
8230,89,IND,0.016160984256073402,0.08251966636360043,False,False,False,False,False,False,False,False
8231,89,IND,0.016160984256073402,0.03607147092540617,False,False,False,False,False,False,False,False
8232,89,IND,0.016160984256073402,0.031130173538364232,False,False,False,False,False,False,False,False
8233,89,IND,0.016160984256073402,0.02470648693520971,False,False,False,False,False,False,False,False
8234,89,IND,0.016160984256073402,0.02223583824168874,False,False,False,False,False,False,False,False
8235,89,IND,0.016160984256073402,0.013341502945013241,False,False,False,False,False,False,False,False
8236,89,IND,0.01563966218329684,0.10524963434399336,False,False,False,False,False,False,False,False
8237,89,IND,0.01563966218329684,0.10277898565047237,False,False,False,False,False,False,False,False
8238,89,IND,0.01563966218329684,0.08746096375064237,False,False,False,False,False,False,False,False
8239,89,IND,0.01563966218329684,0.08251966636360043,False,False,False,False,False,False,False,False
8240,89,IND,0.01563966218329684,0.03607147092540617,False,False,False,False,False,False,False,False
8241,89,IND,0.01563966218329684,0.031130173538364232,False,False,False,False,False,False,False,False
8242,89,IND,0.01563966218329684,0.02470648693520971,False,False,False,False,False,False,False,False
8243,89,IND,0.01563966218329684,0.02223583824168874,False,False,False,False,False,False,False,False
8244,89,IND,0.01563966218329684,0.013341502945013241,False,False,False,False,False,False,False,False
8245,89,SDPI,0.24554269627776037,0.0,False,0,False,0,False,0,False,0
8246,89,NCP,0.22468981336669797,0.0,False,0,False,0,False,0,False,0
8247,89,KMDK,0.17672818267125429,0.0,False,0,False,0,False,0,False,0
8248,89,RPI(A),0.09488061724533417,0.0,False,0,False,0,False,0,False,0
8249,89,RPI,0.06829319153372954,0.0,False,0,False,0,False,0,False,0
8250,89,BSP,0.051610885204879574,0.14823892161125823,False,False,False,False,False,False,False,False
8251,89,YSP,0.04222708789490147,0.0,False,0,False,0,False,0,False,0
8252,90,ADMK,51.39042594585854,48.757388164934845,False,False,False,False,False,False,True,True
8253,90,DMK,36.00149578804279,37.45187066836016,False,False,False,False,False,False,False,False
8254,90,PMK,3.1962362738707055,0.0,False,0,False,0,False,0,False,0
8255,90,BJP,2.3679941785546443,0.0,False,0,False,0,True,0,False,0
8256,90,NOTA,2.082480582548803,0.930083707533678,0,0,0,0,0,0,False,False
8257,90,VCK,2.0127445183916235,0.0,False,0,False,0,False,0,False,0
8258,90,NTK,0.9035368312538847,5.08845796121651,False,False,False,False,False,False,False,False
8259,90,IND,0.41437371455715066,0.1555139962596634,False,False,False,False,False,False,False,False
8260,90,IND,0.41437371455715066,0.11201008090728165,False,False,False,False,False,False,False,False
8261,90,IND,0.41437371455715066,0.10500945085057656,False,False,False,False,False,False,False,False
8262,90,IND,0.41437371455715066,0.07450670560350431,False,False,False,False,False,False,False,False
8263,90,IND,0.41437371455715066,0.056005040453640825,False,False,False,False,False,False,False,False
8264,90,IND,0.41437371455715066,0.031502835255172966,False,False,False,False,False,False,False,False
8265,90,IND,0.41437371455715066,0.0310027902511226,False,False,False,False,False,False,False,False
8266,90,IND,0.41437371455715066,0.03050274524707224,False,False,False,False,False,False,False,False
8267,90,IND,0.41437371455715066,0.029002610234921143,False,False,False,False,False,False,False,False
8268,90,IND,0.41437371455715066,0.023002070186316767,False,False,False,False,False,False,False,False
8269,90,IND,0.41437371455715066,0.013001170105309478,False,False,False,False,False,False,False,False
8270,90,IND,0.41437371455715066,0.013001170105309478,False,False,False,False,False,False,False,False
8271,90,IND,0.41437371455715066,0.01100099008910802,False,False,False,False,False,False,False,False
8272,90,IND,0.2774282552339948,0.1555139962596634,False,False,False,False,False,False,False,False
8273,90,IND,0.2774282552339948,0.11201008090728165,False,False,False,False,False,False,False,False
8274,90,IND,0.2774282552339948,0.10500945085057656,False,False,False,False,False,False,False,False
8275,90,IND,0.2774282552339948,0.07450670560350431,False,False,False,False,False,False,False,False
8276,90,IND,0.2774282552339948,0.056005040453640825,False,False,False,False,False,False,False,False
8277,90,IND,0.2774282552339948,0.031502835255172966,False,False,False,False,False,False,False,False
8278,90,IND,0.2774282552339948,0.0310027902511226,False,False,False,False,False,False,False,False
8279,90,IND,0.2774282552339948,0.03050274524707224,False,False,False,False,False,False,False,False
8280,90,IND,0.2774282552339948,0.029002610234921143,False,False,False,False,False,False,False,False
8281,90,IND,0.2774282552339948,0.023002070186316767,False,False,False,False,False,False,False,False
8282,90,IND,0.2774282552339948,0.013001170105309478,False,False,False,False,False,False,False,False
8283,90,IND,0.2774282552339948,0.013001170105309478,False,False,False,False,False,False,False,False
8284,90,IND,0.2774282552339948,0.01100099008910802,False,False,False,False,False,False,False,False
8285,90,IND,0.18798417294543912,0.1555139962596634,False,False,False,False,False,False,False,False
8286,90,IND,0.18798417294543912,0.11201008090728165,False,False,False,False,False,False,False,False
8287,90,IND,0.18798417294543912,0.10500945085057656,False,False,False,False,False,False,False,False
8288,90,IND,0.18798417294543912,0.07450670560350431,False,False,False,False,False,False,False,False
8289,90,IND,0.18798417294543912,0.056005040453640825,False,False,False,False,False,False,False,False
8290,90,IND,0.18798417294543912,0.031502835255172966,False,False,False,False,False,False,False,False
8291,90,IND,0.18798417294543912,0.0310027902511226,False,False,False,False,False,False,False,False
8292,90,IND,0.18798417294543912,0.03050274524707224,False,False,False,False,False,False,False,False
8293,90,IND,0.18798417294543912,0.029002610234921143,False,False,False,False,False,False,False,False
8294,90,IND,0.18798417294543912,0.023002070186316767,False,False,False,False,False,False,False,False
8295,90,IND,0.18798417294543912,0.013001170105309478,False,False,False,False,False,False,False,False
8296,90,IND,0.18798417294543912,0.013001170105309478,False,False,False,False,False,False,False,False
8297,90,IND,0.18798417294543912,0.01100099008910802,False,False,False,False,False,False,False,False
8298,90,IND,0.1657494858228603,0.1555139962596634,False,False,False,False,True,False,False,False
8299,90,IND,0.1657494858228603,0.11201008090728165,False,False,False,False,True,False,False,False
8300,90,IND,0.1657494858228603,0.10500945085057656,False,False,False,False,True,False,False,False
8301,90,IND,0.1657494858228603,0.07450670560350431,False,False,False,False,True,False,False,False
8302,90,IND,0.1657494858228603,0.056005040453640825,False,False,False,False,True,False,False,False
8303,90,IND,0.1657494858228603,0.031502835255172966,False,False,False,False,True,False,False,False
8304,90,IND,0.1657494858228603,0.0310027902511226,False,False,False,False,True,False,False,False
8305,90,IND,0.1657494858228603,0.03050274524707224,False,False,False,False,True,False,False,False
8306,90,IND,0.1657494858228603,0.029002610234921143,False,False,False,False,True,False,False,False
8307,90,IND,0.1657494858228603,0.023002070186316767,False,False,False,False,True,False,False,False
8308,90,IND,0.1657494858228603,0.013001170105309478,False,False,False,False,True,False,False,False
8309,90,IND,0.1657494858228603,0.013001170105309478,False,False,False,False,True,False,False,False
8310,90,IND,0.1657494858228603,0.01100099008910802,False,False,False,False,True,False,False,False
8311,90,IND,0.12229077917418352,0.1555139962596634,False,False,False,False,False,False,False,False
8312,90,IND,0.12229077917418352,0.11201008090728165,False,False,False,False,False,False,False,False
8313,90,IND,0.12229077917418352,0.10500945085057656,False,False,False,False,False,False,False,False
8314,90,IND,0.12229077917418352,0.07450670560350431,False,False,False,False,False,False,False,False
8315,90,IND,0.12229077917418352,0.056005040453640825,False,False,False,False,False,False,False,False
8316,90,IND,0.12229077917418352,0.031502835255172966,False,False,False,False,False,False,False,False
8317,90,IND,0.12229077917418352,0.0310027902511226,False,False,False,False,False,False,False,False
8318,90,IND,0.12229077917418352,0.03050274524707224,False,False,False,False,False,False,False,False
8319,90,IND,0.12229077917418352,0.029002610234921143,False,False,False,False,False,False,False,False
8320,90,IND,0.12229077917418352,0.023002070186316767,False,False,False,False,False,False,False,False
8321,90,IND,0.12229077917418352,0.013001170105309478,False,False,False,False,False,False,False,False
8322,90,IND,0.12229077917418352,0.013001170105309478,False,False,False,False,False,False,False,False
8323,90,IND,0.12229077917418352,0.01100099008910802,False,False,False,False,False,False,False,False
8324,90,IND,0.10005609205160468,0.1555139962596634,False,False,False,False,False,False,False,False
8325,90,IND,0.10005609205160468,0.11201008090728165,False,False,False,False,False,False,False,False
8326,90,IND,0.10005609205160468,0.10500945085057656,False,False,False,False,False,False,False,False
8327,90,IND,0.10005609205160468,0.07450670560350431,False,False,False,False,False,False,False,False
8328,90,IND,0.10005609205160468,0.056005040453640825,False,False,False,False,False,False,False,False
8329,90,IND,0.10005609205160468,0.031502835255172966,False,False,False,False,False,False,False,False
8330,90,IND,0.10005609205160468,0.0310027902511226,False,False,False,False,False,False,False,False
8331,90,IND,0.10005609205160468,0.03050274524707224,False,False,False,False,False,False,False,False
8332,90,IND,0.10005609205160468,0.029002610234921143,False,False,False,False,False,False,False,False
8333,90,IND,0.10005609205160468,0.023002070186316767,False,False,False,False,False,False,False,False
8334,90,IND,0.10005609205160468,0.013001170105309478,False,False,False,False,False,False,False,False
8335,90,IND,0.10005609205160468,0.013001170105309478,False,False,False,False,False,False,False,False
8336,90,IND,0.10005609205160468,0.01100099008910802,False,False,False,False,False,False,False,False
8337,90,IND,0.07074673175365988,0.1555139962596634,False,False,False,False,False,False,False,False
8338,90,IND,0.07074673175365988,0.11201008090728165,False,False,False,False,False,False,False,False
8339,90,IND,0.07074673175365988,0.10500945085057656,False,False,False,False,False,False,False,False
8340,90,IND,0.07074673175365988,0.07450670560350431,False,False,False,False,False,False,False,False
8341,90,IND,0.07074673175365988,0.056005040453640825,False,False,False,False,False,False,False,False
8342,90,IND,0.07074673175365988,0.031502835255172966,False,False,False,False,False,False,False,False
8343,90,IND,0.07074673175365988,0.0310027902511226,False,False,False,False,False,False,False,False
8344,90,IND,0.07074673175365988,0.03050274524707224,False,False,False,False,False,False,False,False
8345,90,IND,0.07074673175365988,0.029002610234921143,False,False,False,False,False,False,False,False
8346,90,IND,0.07074673175365988,0.023002070186316767,False,False,False,False,False,False,False,False
8347,90,IND,0.07074673175365988,0.013001170105309478,False,False,False,False,False,False,False,False
8348,90,IND,0.07074673175365988,0.013001170105309478,False,False,False,False,False,False,False,False
8349,90,IND,0.07074673175365988,0.01100099008910802,False,False,False,False,False,False,False,False
8350,90,IND,0.06973606415717902,0.1555139962596634,False,False,False,False,False,False,False,False
8351,90,IND,0.06973606415717902,0.11201008090728165,False,False,False,False,False,False,False,False
8352,90,IND,0.06973606415717902,0.10500945085057656,False,False,False,False,False,False,False,False
8353,90,IND,0.06973606415717902,0.07450670560350431,False,False,False,False,False,False,False,False
8354,90,IND,0.06973606415717902,0.056005040453640825,False,False,False,False,False,False,False,False
8355,90,IND,0.06973606415717902,0.031502835255172966,False,False,False,False,False,False,False,False
8356,90,IND,0.06973606415717902,0.0310027902511226,False,False,False,False,False,False,False,False
8357,90,IND,0.06973606415717902,0.03050274524707224,False,False,False,False,False,False,False,False
8358,90,IND,0.06973606415717902,0.029002610234921143,False,False,False,False,False,False,False,False
8359,90,IND,0.06973606415717902,0.023002070186316767,False,False,False,False,False,False,False,False
8360,90,IND,0.06973606415717902,0.013001170105309478,False,False,False,False,False,False,False,False
8361,90,IND,0.06973606415717902,0.013001170105309478,False,False,False,False,False,False,False,False
8362,90,IND,0.06973606415717902,0.01100099008910802,False,False,False,False,False,False,False,False
8363,90,IND,0.05255471501700448,0.1555139962596634,False,False,False,False,False,False,False,False
8364,90,IND,0.05255471501700448,0.11201008090728165,False,False,False,False,False,False,False,False
8365,90,IND,0.05255471501700448,0.10500945085057656,False,False,False,False,False,False,False,False
8366,90,IND,0.05255471501700448,0.07450670560350431,False,False,False,False,False,False,False,False
8367,90,IND,0.05255471501700448,0.056005040453640825,False,False,False,False,False,False,False,False
8368,90,IND,0.05255471501700448,0.031502835255172966,False,False,False,False,False,False,False,False
8369,90,IND,0.05255471501700448,0.0310027902511226,False,False,False,False,False,False,False,False
8370,90,IND,0.05255471501700448,0.03050274524707224,False,False,False,False,False,False,False,False
8371,90,IND,0.05255471501700448,0.029002610234921143,False,False,False,False,False,False,False,False
8372,90,IND,0.05255471501700448,0.023002070186316767,False,False,False,False,False,False,False,False
8373,90,IND,0.05255471501700448,0.013001170105309478,False,False,False,False,False,False,False,False
8374,90,IND,0.05255471501700448,0.013001170105309478,False,False,False,False,False,False,False,False
8375,90,IND,0.05255471501700448,0.01100099008910802,False,False,False,False,False,False,False,False
8376,90,KMDK,0.23750688517300106,0.0,False,0,False,0,False,0,False,0
8377,90,BSP,0.23700155137476062,0.2000180016201458,False,False,False,False,False,False,False,False
8378,90,NCP,0.06316672478005347,0.0,False,0,False,0,False,0,False,0
8379,90,UCPI,0.04649070943811935,0.0,False,0,False,0,True,0,False,0
8380,91,ADMK,45.8557068083089,49.92445306702667,False,False,False,False,False,False,True,True
8381,91,DMK,38.850511324606465,41.03092506995914,False,False,False,False,True,False,False,False
8382,91,PMK,8.329221451445932,0.0,False,0,False,0,False,0,False,0
8383,91,CPI,3.1361565030621423,0.0,False,0,False,0,False,0,False,0
8384,91,NOTA,1.3680472914792132,0.6298557902924427,0,0,0,0,0,0,False,False
8385,91,NTK,0.5964647490784547,4.3835102055413,False,False,False,False,False,False,False,False
8386,91,KMDK,0.5795334707185634,0.0,False,0,False,0,False,0,False,0
8387,91,BSP,0.38845190065693364,0.16137540120338664,False,False,False,False,False,False,False,False
8388,91,IND,0.29799049913408604,0.1725509830041752,False,False,False,False,False,False,False,False
8389,91,IND,0.29799049913408604,0.14483554013821962,False,False,False,False,False,False,False,False
8390,91,IND,0.29799049913408604,0.11846116708835862,False,False,False,False,False,False,False,False
8391,91,IND,0.29799049913408604,0.10594451547147545,False,False,False,False,False,False,False,False
8392,91,IND,0.29799049913408604,0.10281535256725464,False,False,False,False,False,False,False,False
8393,91,IND,0.29799049913408604,0.09298084058256072,False,False,False,False,False,False,False,False
8394,91,IND,0.29799049913408604,0.04202018757096494,False,False,False,False,False,False,False,False
8395,91,IND,0.29799049913408604,0.027715442865955602,False,False,False,False,False,False,False,False
8396,91,IND,0.29799049913408604,0.02458627996173481,False,False,False,False,False,False,False,False
8397,91,IND,0.12190520419121702,0.1725509830041752,False,False,False,False,False,False,False,False
8398,91,IND,0.12190520419121702,0.14483554013821962,False,False,False,False,False,False,False,False
8399,91,IND,0.12190520419121702,0.11846116708835862,False,False,False,False,False,False,False,False
8400,91,IND,0.12190520419121702,0.10594451547147545,False,False,False,False,False,False,False,False
8401,91,IND,0.12190520419121702,0.10281535256725464,False,False,False,False,False,False,False,False
8402,91,IND,0.12190520419121702,0.09298084058256072,False,False,False,False,False,False,False,False
8403,91,IND,0.12190520419121702,0.04202018757096494,False,False,False,False,False,False,False,False
8404,91,IND,0.12190520419121702,0.027715442865955602,False,False,False,False,False,False,False,False
